Matches,MeanDist,Size,Time
0.8,453.6128692626953,129792,0.01994633674621582
0.7272727272727273,476.65402603149414,129792,0.0219419002532959
0.0,,129792,0.021942138671875
0.6363636363636364,486.044677734375,129792,0.024932384490966797
0.6,410.8789927164714,129792,0.02293848991394043
0.8,447.8577308654785,129792,0.022937774658203125
0.6,501.05219014485675,129792,0.020943641662597656
0.0,,519168,0.10073184967041016
0.0,,519168,0.09773802757263184
0.0,,519168,0.09275245666503906
0.4375,435.2837611607143,519168,0.0937495231628418
1.0,485.9347610473633,519168,0.0827789306640625
1.0,421.56410725911456,519168,0.08078432083129883
0.6,387.7751922607422,519168,0.08078360557556152
0.5714285714285714,521.9089660644531,129792,0.018948793411254883
0.5454545454545454,393.91029866536456,519168,0.07679462432861328
0.8,421.50516510009766,519168,0.08178091049194336
0.0,,519168,0.08577108383178711
0.6,445.7802734375,129792,0.021941423416137695
0.6,457.4520568847656,129792,0.02094435691833496
0.9090909090909091,452.49708557128906,129792,0.018949270248413086
0.6153846153846154,484.6695747375488,129792,0.020944833755493164
0.5714285714285714,467.30989837646484,519168,0.07779145240783691
0.6666666666666666,379.61638259887695,129792,0.018949508666992188
0.0,,129792,0.017951488494873047
0.0,,129792,0.0189511775970459
0.6666666666666666,569.4263916015625,129792,0.017951488494873047
0.5555555555555556,531.5162109375,129792,0.020943880081176758
0,,129792,0.019947290420532227
0.0,,129792,0.018949031829833984
0.4666666666666667,519.3504856654575,129792,0.018949270248413086
0.5714285714285714,544.8822555541992,129792,0.01795220375061035
0.8333333333333334,422.5601745605469,129792,0.018949508666992188
0.5714285714285714,488.39012145996094,129792,0.019944429397583008
0.0,,129792,0.01894831657409668
0.6,469.5638783772786,129792,0.018949508666992188
0.8888888888888888,425.2563591003418,129792,0.022939205169677734
0.7619047619047619,399.8479347229004,129792,0.022939443588256836
0.36363636363636365,563.6244506835938,129792,0.0219419002532959
0.0,,129792,0.02393507957458496
0.0,,129792,0.020943880081176758
0.36363636363636365,488.9771423339844,129792,0.018949508666992188
0.0,,129792,0.01894974708557129
0.0,,129792,0.019947052001953125
0.8,551.0813751220703,129792,0.019947052001953125
0.625,551.7056945800781,129792,0.018950223922729492
0.5555555555555556,495.21583251953126,129792,0.02293872833251953
1.0,547.4243850708008,129792,0.02094411849975586
0.5714285714285714,489.4027328491211,129792,0.0219423770904541
0.0,,129792,0.019946575164794922
0.0,,129792,0.020948171615600586
1.0,564.534423828125,129792,0.019944429397583008
0.0,,129792,0.018948078155517578
0.0,,129792,0.018948793411254883
0.0,,129792,0.01894831657409668
0.5555555555555556,466.70905151367185,129792,0.0189516544342041
0.7142857142857143,455.298681640625,129792,0.024933576583862305
0.0,,129792,0.019947052001953125
0.0,,519168,0.10172891616821289
0.0,,519168,0.0857703685760498
0.0,,519168,0.10172772407531738
1.0,419.3705749511719,519168,0.09474658966064453
0,,519168,0.0827791690826416
0.0,,519168,0.08178162574768066
0.0,,519168,0.08377575874328613
0.0,,519168,0.08676815032958984
0.0,,519168,0.07779407501220703
1.0,524.7518920898438,519168,0.07280349731445312
0.0,,519168,0.08078384399414062
0.0,,519168,0.08178138732910156
0.0,,519168,0.08976030349731445
0.0,,519168,0.08078360557556152
0.4444444444444444,552.4573059082031,519168,0.07978701591491699
0.6666666666666666,446.3294906616211,519168,0.07679510116577148
0.0,,519168,0.08078384399414062
